,bt__creatinine,bt__sodium,bt__potassium,bt__urea
0,0.053936685863827334,-0.03890526461546381,0.04069897856954164,0.058649347799624586
1,0.07301988274393202,-0.02291098447325731,0.04010535998358698,0.06092998694190754
2,0.06191394588463283,-0.026576268647395693,0.04395562295047892,0.029235035846784812
3,0.09047496667286489,-0.0022085104752076427,0.06756049050475224,0.048474913719980944
4,0.08664722659797988,-0.026833051950491044,0.025109251562724078,0.045839730253374365
5,0.05961687098530965,-0.04324681740481345,0.06398158064386719,0.0477243241039753
6,0.06169838631712152,-0.01852773621404757,0.057366821025124706,0.048966620714334795
7,0.05269075506875793,-0.022652983328250244,0.04215977408202732,0.024102854526343635
8,0.06628585878171238,-0.002329432547654456,0.048743770783485185,0.018762370403043894
9,0.07496367108070597,-0.005157538613060148,0.03180471972275299,0.04820589343534021
10,0.07069914531480473,-0.024095705924386274,0.04301593781407936,0.054654307660666264
11,0.061569183890862945,-0.03975358270003775,0.058476022714558276,0.049836299392488105
12,0.08025957005071829,-0.014453954584628576,0.04927374030832522,0.03093627731891348
13,0.07145840956202906,-0.014149870454287703,0.025989922292881922,0.059469510740723604
14,0.07024072309184838,-0.007243169019748005,0.04120230744337724,0.05232269067581802
15,0.0633924656305542,-0.016583245638919865,0.06358865968339635,0.07173304256100482
16,0.06868261652217357,-0.014367861941259025,0.035803698816593524,0.051231148013546016
17,0.0657038638644497,0.004484104752456771,0.06203465246145621,0.07485909266756942
18,0.06332302398500261,-0.012387422934983395,0.013320290270917957,0.05380145912748255
19,0.052318402818765285,-0.013531869302630254,0.0347720783972858,0.07391565091341737
20,0.06069148756478687,-0.020834929623630746,0.05454906406549309,0.03791051523472579
21,0.08350745826202699,-0.021881957128130437,0.03310184093465824,0.05093911431017283
22,0.08279965567113572,-0.00678752386659558,0.028394187085214375,0.047908953931922627
23,0.06570238279266612,-0.026350052105569222,0.029138462325029518,0.07873814802147702
24,0.07608614209177895,0.020192062763762016,0.044720354636546424,0.053917851203354863
25,0.08862723870677543,-0.012808065614361661,0.04570196532640131,0.08177141637705097
26,0.08049086617879694,-0.030721063740618424,0.06583779957752542,0.05262536633102221
27,0.0716981121453772,-0.00876181759232677,0.05511968049647601,0.04797138035278778
28,0.0819478432677531,-0.014865180275457777,0.031098062708738366,0.05008431445901401
29,0.07499015297243633,-0.007550349701801181,0.01610656623275508,0.061422584471223084
30,0.08480000189518266,0.010867468839146447,0.055356696248418415,0.0431402593682029
31,0.08131901025840631,-0.006298101687989785,0.049931594716101375,0.050929635062097425
32,0.056914443474546446,-0.018710432637813343,0.035924926392991566,0.04712773597482179
33,0.07940415090233946,0.003917434808984562,0.03239869648266732,0.026467155141467486
34,0.06479770531499246,-0.01237948053749172,0.062184012551245796,0.03996335798691299
35,0.05946397109612762,-0.01909965769290381,0.03260392282271522,0.06167623903124318
36,0.053046564930569175,-0.02757326405081317,0.027670527416862066,0.046725234534248095
37,0.0722197481801009,-0.01956637106512636,0.03535303984117354,0.07283438035962694
38,0.057047743284053654,-0.016415260479347393,0.0646386866987337,0.06275243627264097
39,0.0877433302425629,-0.03629962275254584,0.027046382302121037,0.0646548749773934
40,0.06235562940908868,-0.0337589313357047,0.03688517936355549,0.045500901159401225
41,0.07426782300634516,-0.012542858632785184,0.04761740923690222,0.07157791314302916
42,0.06929942144994841,-0.01541536498592516,0.04168232771885327,0.05136926480054125
43,0.06530989622503668,-0.0170310295179849,0.06666741843646211,0.045294328436539466
44,0.07117258877978079,-0.022819816881512946,0.04275691787262757,0.05096034902677281
45,0.07483789117460368,-0.0077907002082770365,0.059230200514607874,0.03006977727516356
46,0.06451640291716225,-0.024017023421113743,0.04780912951442843,0.02856641706987929
47,0.06092753251606866,-0.009718890250549776,0.03940637165103884,0.09200146008855108
48,0.06619510782938604,-0.015272599868107504,0.05543861445477172,0.06106305557208859
49,0.05544704730453358,0.0015376534913365233,0.034052395535546495,0.05109798813457315
