,bt__creatinine,bt__sodium,bt__potassium,bt__urea
0,0.11063935712971115,0.143417033673016,0.12569709902992013,0.1433503197606039
1,0.11408833287861811,0.13971990018126976,0.120205178650157,0.1574672388825639
2,0.11243371847176786,0.1357061414813048,0.124137528882608,0.14039296568889834
3,0.13146358087672055,0.14170481190772127,0.10260531894189198,0.14929398643824912
4,0.12210408568031415,0.15329642614143096,0.11104508697696013,0.13780530240801098
5,0.1186716392956142,0.14554115582133018,0.1208983050372341,0.1392653621301744
6,0.11325226895793689,0.15802610660604452,0.12306303286885475,0.15291030731147198
7,0.10360686646152555,0.1478626087371222,0.10702176828012158,0.14096812288950025
8,0.12345572985115269,0.15222560432239085,0.11787325096816292,0.11710966502389952
9,0.10110071887058687,0.14925989854908492,0.12203714014750006,0.14820825004646668
10,0.11858926602342135,0.14459087876032023,0.12100628792024617,0.1474575469186551
11,0.13544113549987474,0.15679246565468202,0.1192712811625891,0.13809997811475544
12,0.11063441929434778,0.1334389089329273,0.10604189999969411,0.15058336485789373
13,0.10787548415160876,0.1530962423032613,0.13218983181829488,0.13181050980234113
14,0.11584326558360253,0.13953623798194686,0.10669965899274386,0.13757508465031246
15,0.12505151091535965,0.15319668830482558,0.11547426643040312,0.13064938066633516
16,0.1078923002185919,0.15996364551070674,0.10600566456129006,0.13783474882277583
17,0.1016182807416629,0.1470882919230077,0.1194203545627706,0.16546758128701425
18,0.10788691927079753,0.14045543994505993,0.10926022113301813,0.1702481653479931
19,0.10424474642899277,0.1414727607995442,0.11129565901622028,0.1307583350471876
20,0.11085123995573634,0.15729045354915439,0.12967654924729083,0.10481054793051109
21,0.10387886227395893,0.11923071032678918,0.10520585967028126,0.1508255624506682
22,0.10604739841389868,0.13685148106073408,0.10503156923173682,0.12352174593892307
23,0.11052393335768962,0.15429456861859242,0.13045556090507487,0.15778223395747704
24,0.12022246269419365,0.14861397874700025,0.1166778619001337,0.15074081841523734
25,0.13023889815528672,0.17008092601245325,0.12948747709231456,0.12783281252468884
26,0.1145056945357969,0.13119407031724126,0.12070276839833516,0.14986449131043522
27,0.10062070078403239,0.16265936364335778,0.11280910406184433,0.13390169992905446
28,0.12829578352759852,0.13639714953536217,0.09991712005525828,0.1524377512053847
29,0.1088100951730972,0.14660104174142086,0.12015360860480924,0.1249654791080149
30,0.1097256632483613,0.15390771288314156,0.12400154352938059,0.13947998853958007
31,0.10931432373110815,0.14875132722756235,0.11815484735060743,0.13204482627516365
32,0.1131758837055801,0.14709978927420742,0.10946430799227494,0.14064124195510178
33,0.09601998913461561,0.1402765342078231,0.09975130857732939,0.14829521583599384
34,0.12342578130833798,0.153264622519728,0.12024831856515952,0.13046929799535564
35,0.11892858775409478,0.16540006102953708,0.11167188607302551,0.13391825182407105
36,0.10917151873567923,0.14707067607858706,0.10631652033543201,0.14754326741151702
37,0.11181527035283173,0.12893349274414556,0.1078666651388523,0.15826423950851726
38,0.12356666601908856,0.13918278290150066,0.1084021949495395,0.1381248688818243
39,0.11709950142891566,0.15191605959444132,0.1105403870011936,0.1278645965108733
40,0.11214131239395432,0.15382754776956267,0.12357017288774315,0.13645086154075717
41,0.11862189451416383,0.1414172102853116,0.11937324287465244,0.14692622595282934
42,0.10801724296651635,0.1443053778396846,0.12337863685714119,0.13747219811084938
43,0.13822707605842394,0.1596714035647665,0.11963990734002772,0.14965933743975
44,0.11904680064753123,0.15404226039927574,0.09966082416630903,0.12849312502471902
45,0.09855018387787773,0.1468122118469291,0.10691014476397875,0.1262382180473614
46,0.13776627737710334,0.15369251732981457,0.11418179302582886,0.13457503083739034
47,0.12495433828532705,0.15271165036281176,0.13120226842185925,0.1397114095626015
48,0.11448700295396151,0.150689644876085,0.09307823045043727,0.1435253431820561
49,0.11326046916642815,0.1495401389482186,0.1281142871553744,0.12179538787812991
