,bt__creatinine,bt__sodium,bt__potassium,bt__urea
0,0.02496642247249755,-0.017349661799630333,0.009716062283518902,-0.016999875664917095
1,0.020673561605785217,-0.024056402520995262,0.028734238703843475,0.004068867988431124
2,0.027494902670625706,-0.025337919933460348,0.031418539784917064,-0.027865915053593336
3,0.028737221086485947,-0.0164361197859307,0.024797150745079332,-0.025023273500700043
4,0.04031335106849756,-0.01082661762318382,0.005432154279353505,0.0059933035892253995
5,0.04984955033743766,-0.0566479953192512,0.003537156385496948,0.013754766801213097
6,0.06441258590840453,-0.0005536091073088248,0.028468204963276036,-0.02058513804129535
7,0.03392926091436167,-0.035989966475641684,0.02464044189871124,0.0029572467333086085
8,0.019054734931612787,-0.013789859684684403,0.052693013260531774,-0.002831858311069162
9,0.03493971171771106,-0.01866890022271414,-0.02208515103795173,-0.005322394752224539
10,0.02507952997158317,-0.014702896640123793,0.014993167449504468,-0.04629616363039502
11,0.014748039088540107,-0.06396336801663563,0.03421812518536888,-0.010632555082892663
12,0.03812020258611576,-0.017063303104116547,0.009867889555001941,-0.016902572394972924
13,0.061587262854371015,-0.04575222223024793,0.037538733493888456,-0.011764260021289446
14,0.024705598830959803,-0.01667090339280813,-0.01880410470422713,-0.011486460173056434
15,0.03606337792952316,-0.037198945088418194,0.022467227441698052,-0.05896369180676926
16,0.01947391803205181,-0.04544338316152506,0.0420712356047283,-0.03148894818115631
17,0.03951670995509832,-0.011314990092231499,0.012579122878022096,0.022428933621005193
18,0.05217618707522488,-0.01065158293501038,0.0417987462439471,-0.003936620315341589
19,0.02005960395316564,-0.05629674373191116,0.04750003911445659,-0.02478793273814923
20,0.05515134147708451,-0.01847872827507763,0.05035863043835238,-0.005297525429822506
21,0.03952570566198944,-0.031004934517021444,0.008850269479159118,-0.008888154854448452
22,0.052632926520015284,-0.01527783759294873,0.02542971613418755,-0.0015409892732030027
23,0.01751343934963232,-0.03642103675308571,0.039618016394604036,0.007977536267135148
24,0.03578885156318437,-0.020769158377583752,0.05616268046288594,-0.02590086257003435
25,0.07398813277816385,-0.016576499127432916,0.036240608002819794,0.0063841854507430814
26,0.01740165861821832,-0.018968108328329743,0.03699848841192951,0.001064079765306858
27,0.04643126021952539,-0.030092662585109578,0.05518438487536834,-0.0071020417273182646
28,0.019109804566669334,-0.006022506053452995,0.036496941168240205,-0.01474466190257809
29,0.0319501212728003,-0.027610823636396508,0.0013726830249632207,-0.016246553140578088
30,0.014295307762884062,-0.0392493143752134,0.02779502016260706,-0.02180784410983333
31,0.02616010941593711,-0.04845251104358073,0.042579174201655925,-0.015657982056539736
32,0.05887442495770605,-0.011326324216586635,-0.0020992970603188024,-0.007861218119177624
33,0.04202152175458782,0.014475080586972612,0.01793301471713214,-0.03278217483765448
34,0.04599872457180652,-0.03125536225270987,0.012678888909886206,-0.008669269976160856
35,0.03122646867085766,-0.04112944265397316,0.0375668159847097,-0.010317600745824197
36,0.0745531529209832,0.003487574752619354,0.024554148365275252,-0.004810627365342179
37,0.05320869487952612,-0.025933905285612346,0.02777233545472028,-0.013177738586743105
38,0.040603367128063096,-0.024415811133842717,0.05002482085878896,-0.037902519796032666
39,0.04755163963643296,-0.038989433503764825,0.025506648235790123,-0.026974375093733523
40,0.060344569602537174,-0.0465492144837191,0.0372212168590907,-0.007547684292057972
41,0.006334832854853331,-0.0017602434303588444,0.015070768789610207,-0.01778409490811466
42,0.04368572189531243,-0.035649776455926055,0.04045768978476614,-0.016190445828034097
43,0.038619268575895524,-0.013544532947848699,0.0509781571268668,-0.02776970089851059
44,0.03849258248927411,-0.021791007156810323,0.02768740687256669,0.013989842753403314
45,0.08689797826893507,-0.010246019606453358,0.016564203866803337,-0.02287887669019508
46,0.03424614501242431,-0.021515182781095134,0.03827290518351554,-0.0044518763933540295
47,0.039748588679579304,0.001419994411822825,0.047718947893568786,-0.013266741715325388
48,0.009889136749600744,-0.028575346432093803,0.0249151251466285,-0.015064233603379884
49,0.024825650842581686,0.0008793374127605822,0.02819369437898956,-0.01685847314084242
